miRNA_ID	Target_ID	Score	Total_Mispair	Seed_Mispair	Pred_Cleav
ath-miR842	AT2G37340.2	4	3	1	Yes
ath-miR842	AT2G37340.3	4	3	1	Yes
ath-miR842	AT2G37340.1	4	3	1	Yes
ath-miR159b-3p	AT1G28190.1	4.5	5	0	Yes
ath-miR868-3p	AT5G26850.4	4	4	1	Yes
ath-miR868-3p	AT5G26850.1	4	4	1	Yes
ath-miR868-3p	AT5G26850.2	4	4	1	Yes
ath-miR868-3p	AT5G26850.3	4	4	1	Yes
ath-miR472-5p	AT3G06450.2	5	5	1	Yes
ath-miR472-5p	AT3G06450.1	5	5	1	Yes
ath-miR156h	AT5G48250.1	4.5	4	0	Yes
ath-miR400	AT1G09900.1	5	4	1	Yes
ath-miR838	AT5G40340.1	4	3	1	No
ath-miR781a	AT2G43490.1	5	5	1	No
ath-miR781b	AT2G43490.4	5	5	1	No
ath-miR781b	AT2G43490.3	5	5	1	No
ath-miR781a	AT3G59570.1	5	5	1	No
ath-miR781a	AT2G43490.5	5	5	1	No
ath-miR781b	AT2G43490.5	5	5	1	No
ath-miR781a	AT2G43490.2	5	5	1	No
ath-miR781b	AT2G43490.6	5	5	1	No
ath-miR781b	AT2G43490.1	5	5	1	No
ath-miR781b	AT2G43490.2	5	5	1	No
ath-miR781a	AT2G43490.4	5	5	1	No
ath-miR781b	AT3G59570.1	5	5	1	No
ath-miR781a	AT2G43490.3	5	5	1	No
ath-miR781a	AT2G43490.6	5	5	1	No
ath-miR159b-3p	AT4G37770.1	4	5	0	Yes
ath-miR159a	AT4G37770.1	3	4	0	Yes
ath-miR838	AT5G45110.1	5	4	1	No
ath-miR172e-5p	AT4G10970.1	3.5	4	0	No
ath-miR172e-5p	AT4G23910.2	4.5	5	0	Yes
ath-miR172b-5p	AT4G10970.1	3.5	4	0	No
ath-miR172e-5p	AT4G10970.2	3.5	4	0	No
ath-miR172e-5p	AT4G10970.5	3.5	4	0	No
ath-miR172b-5p	AT4G10970.3	3.5	4	0	No
ath-miR172b-5p	AT4G10970.6	3.5	4	0	No
ath-miR172b-5p	AT4G23910.2	4.5	5	0	Yes
ath-miR172e-5p	AT4G23910.1	4.5	5	0	Yes
ath-miR172e-5p	AT4G10970.6	3.5	4	0	No
ath-miR172e-5p	AT4G10970.3	3.5	4	0	No
ath-miR172b-5p	AT4G10970.4	3.5	4	0	No
ath-miR172b-5p	AT4G10970.5	3.5	4	0	No
ath-miR172e-5p	AT4G10970.4	3.5	4	0	No
ath-miR172b-5p	AT4G10970.2	3.5	4	0	No
ath-miR172b-5p	AT4G23910.1	4.5	5	0	Yes
ath-miR158a-5p	AT3G50710.1	5	5	0	Yes
ath-miR158a-5p	AT5G17520.1	5	4	0	Yes
ath-miR840-3p	AT1G15020.2	3	4	0	Yes
ath-miR840-3p	AT1G15020.1	3	4	0	Yes
ath-miR162a-3p	AT4G04540.1	5	5	0	Yes
ath-miR162b-3p	AT4G04540.1	5	5	0	Yes
ath-miR172d-5p	AT5G27640.2	4.5	5	1	Yes
ath-miR172d-5p	AT5G27640.1	4.5	5	1	Yes
ath-miR837-3p	AT3G51270.1	4.5	5	0	No
ath-miR837-3p	AT3G51270.2	4.5	5	0	No
ath-miR396a-5p	AT5G27650.1	4.5	6	0	No
ath-miR396b-5p	AT3G05430.1	5	6	0	Yes
ath-miR396a-3p	AT4G34340.1	5	5	1	Yes
ath-miR172c	AT3G48360.1	5	6	0	Yes
ath-miR172d-3p	AT3G48360.1	5	6	0	Yes
ath-miR396b-3p	AT1G78610.1	5	5	0	No
ath-miR162b-3p	AT1G48430.1	5	4	1	Yes
ath-miR162a-3p	AT1G48430.1	5	4	1	Yes
ath-miR859	AT2G04920.1	3	4	1	Yes
ath-miR859	AT3G22730.1	5	4	1	Yes
ath-miR837-3p	AT3G06483.1	4.5	3	1	No
ath-miR158a-5p	AT1G12930.1	5	4	2	Yes
ath-miR159b-5p	AT1G17145.1	5	4	1	Yes
ath-miR172d-3p	AT5G67180.1	2.5	3	1	Yes
ath-miR172b-3p	AT5G67180.1	3	3	1	Yes
ath-miR172a	AT5G67180.1	3	3	1	Yes
ath-miR172e-3p	AT5G67180.1	3.5	4	1	Yes
ath-miR172c	AT5G67180.1	2.5	3	1	Yes
ath-miR165a-5p	AT1G70190.1	5	6	1	No
ath-miR165a-5p	AT1G70190.2	5	6	1	No
ath-miR156h	AT1G09170.1	4	3	1	Yes
ath-miR829-5p	AT4G02060.2	4.5	4	0	Yes
ath-miR829-5p	AT4G02060.1	4.5	4	0	Yes
ath-miR838	AT4G10770.1	5	4	1	No
ath-miR157b-5p	AT1G30460.1	4.5	5	0	No
ath-miR157c-5p	AT1G30460.1	4.5	5	0	No
ath-miR157a-5p	AT1G30460.1	4.5	5	0	No
ath-miR834	AT1G69440.1	5	5	2	Yes
ath-miR838	AT1G62480.1	3	3	0	Yes
ath-miR838	AT1G77880.2	5	4	1	No
ath-miR838	AT5G60840.1	4.5	5	0	Yes
ath-miR390b-5p	AT1G55610.1	4.5	5	0	No
ath-miR390b-5p	AT1G55610.2	4.5	5	0	No
ath-miR390a-5p	AT1G55610.1	4.5	5	0	No
ath-miR390a-5p	AT1G55610.2	4.5	5	0	No
ath-miR857	AT3G09220.1	2	2	0	Yes
ath-miR781a	AT1G16210.1	4	4	0	Yes
ath-miR781b	AT1G16210.1	4	4	0	Yes
ath-miR4245	AT4G29790.1	5	5	0	No
ath-miR395a	AT1G05805.1	5	6	0	No
ath-miR172e-3p	AT2G30910.2	5	3	1	No
ath-miR847	AT2G21150.1	4	4	1	Yes
ath-miR868-3p	AT1G16720.1	4	4	1	No
ath-miR396b-5p	AT4G14370.1	5	4	2	Yes
ath-miR859	AT1G24800.1	3	3	1	Yes
ath-miR859	AT1G25055.1	3	3	1	Yes
ath-miR859	AT3G22770.1	4.5	3	1	Yes
ath-miR859	AT1G25211.1	3	3	1	Yes
ath-miR859	AT1G24881.1	3	3	1	Yes
ath-miR859	AT1G25150.1	3	3	1	Yes
ath-miR396a-5p	AT5G18360.1	5	5	1	Yes
ath-miR391-3p	AT3G25180.2	4	4	0	No
ath-miR391-3p	AT3G25180.1	4	4	0	No
ath-miR172b-3p	AT5G18000.1	4	3	0	No
ath-miR172e-3p	AT5G18000.1	4.5	4	0	No
ath-miR172a	AT5G18000.1	4	3	0	No
ath-miR396b-5p	AT1G71350.1	5	5	1	No
ath-miR156f-5p	AT2G34190.1	4	4	1	Yes
ath-miR156e	AT2G34190.1	4	4	1	Yes
ath-miR156d-5p	AT2G34190.1	4	4	1	Yes
ath-miR156b-5p	AT2G34190.1	4	4	1	Yes
ath-miR156c-5p	AT2G34190.1	4	4	1	Yes
ath-miR156a-5p	AT2G34190.1	4	4	1	Yes
ath-miR156g	AT2G34190.1	5	5	1	Yes
ath-miR390b-3p	AT1G74380.1	4.5	5	1	Yes
ath-miR390a-3p	AT1G74380.1	5	6	1	Yes
ath-miR846-3p	AT1G52060.1	3.5	3	0	Yes
ath-miR824-3p	AT5G55260.1	5	4	1	Yes
ath-miR472-3p	AT3G30842.1	4	4	0	Yes
ath-miR852	AT1G53210.1	4	3	1	Yes
ath-miR395f	AT1G50930.1	2.5	3	0	Yes
ath-miR395b	AT1G50930.1	2.5	3	0	Yes
ath-miR395c	AT1G50930.1	2.5	3	0	Yes
ath-miR838	AT5G09790.2	5	4	1	No
ath-miR838	AT5G09790.1	5	4	1	No
ath-miR393a-3p	AT1G68890.1	4.5	4	0	No
ath-miR158a-3p	AT1G55050.1	5	4	0	Yes
ath-miR158a-3p	AT1G55050.2	5	4	0	Yes
ath-miR838	AT5G55430.1	5	5	1	Yes
ath-miR172d-5p	AT3G20630.1	4.5	6	0	Yes
ath-miR403-3p	AT4G27260.1	4.5	5	0	No
ath-miR170-3p	AT2G45160.1	1.5	2	0	Yes
ath-miR396b-5p	AT2G29150.1	5	5	1	Yes
ath-miR172b-5p	AT1G66260.2	5	5	1	Yes
ath-miR172e-5p	AT1G66260.2	5	5	1	Yes
ath-miR172b-5p	AT1G66260.1	5	5	1	Yes
ath-miR172e-5p	AT1G66260.1	5	5	1	Yes
ath-miR169h	AT1G17590.4	2.5	3	0	Yes
ath-miR169l	AT1G17590.4	2.5	3	0	Yes
ath-miR169i	AT1G17590.2	2.5	3	0	Yes
ath-miR169l	AT1G17590.3	2.5	3	0	Yes
ath-miR169k	AT1G17590.4	2.5	3	0	Yes
ath-miR169h	AT1G17590.1	2.5	3	0	Yes
ath-miR169m	AT1G17590.1	2.5	3	0	Yes
ath-miR169j	AT1G17590.4	2.5	3	0	Yes
ath-miR169i	AT1G17590.4	2.5	3	0	Yes
ath-miR169k	AT1G17590.2	2.5	3	0	Yes
ath-miR169i	AT1G17590.1	2.5	3	0	Yes
ath-miR169k	AT1G17590.3	2.5	3	0	Yes
ath-miR169n	AT1G17590.3	2.5	3	0	Yes
ath-miR169m	AT1G17590.2	2.5	3	0	Yes
ath-miR169j	AT1G17590.1	2.5	3	0	Yes
ath-miR169j	AT1G17590.2	2.5	3	0	Yes
ath-miR169n	AT1G17590.2	2.5	3	0	Yes
ath-miR169l	AT1G17590.2	2.5	3	0	Yes
ath-miR169m	AT1G17590.4	2.5	3	0	Yes
ath-miR169i	AT1G17590.3	2.5	3	0	Yes
ath-miR169j	AT1G17590.3	2.5	3	0	Yes
ath-miR169m	AT1G17590.3	2.5	3	0	Yes
ath-miR169l	AT1G17590.1	2.5	3	0	Yes
ath-miR169h	AT1G17590.3	2.5	3	0	Yes
ath-miR169k	AT1G17590.1	2.5	3	0	Yes
ath-miR169n	AT1G17590.1	2.5	3	0	Yes
ath-miR169n	AT1G17590.4	2.5	3	0	Yes
ath-miR169h	AT1G17590.2	2.5	3	0	Yes
ath-miR400	AT3G23330.1	5	4	1	Yes
ath-miR394b-5p	AT5G56950.1	5	4	0	No
ath-miR394a	AT5G56950.1	5	4	0	No
ath-miR159b-5p	AT1G50700.1	5	7	0	No
ath-miR393a-5p	AT1G12820.1	2	2	0	Yes
ath-miR393a-5p	AT4G03190.1	3.5	4	0	Yes
ath-miR393b-5p	AT3G62980.1	2.5	3	0	Yes
ath-miR393b-5p	AT4G03190.1	3.5	4	0	Yes
ath-miR393b-5p	AT3G26810.1	2	2	0	Yes
ath-miR393a-5p	AT3G26810.1	2	2	0	Yes
ath-miR393a-5p	AT3G62980.1	2.5	3	0	Yes
ath-miR393b-5p	AT1G12820.1	2	2	0	Yes
ath-miR838	AT1G43170.3	5	4	1	No
ath-miR4243	AT3G23260.1	5	4	1	No
ath-miR156a-5p	AT3G21300.1	5	5	1	No
ath-miR156d-5p	AT3G21300.1	5	5	1	No
ath-miR156b-5p	AT3G21300.1	5	5	1	No
ath-miR156g	AT3G21300.1	4.5	4	1	No
ath-miR156e	AT3G21300.1	5	5	1	No
ath-miR156f-5p	AT3G21300.1	5	5	1	No
ath-miR156c-5p	AT3G21300.1	5	5	1	No
ath-miR396a-5p	AT2G17990.1	4.5	5	0	Yes
ath-miR395f	AT3G61690.1	5	6	0	Yes
ath-miR395b	AT3G61690.1	5	6	0	Yes
ath-miR395c	AT3G61690.1	5	6	0	Yes
ath-miR847	AT1G29800.1	4.5	4	0	No
ath-miR394b-3p	AT4G35260.1	5	4	1	Yes
ath-miR164b-5p	AT5G07680.1	1.5	2	0	Yes
ath-miR164c-5p	AT5G07680.1	2	3	0	Yes
ath-miR164c-5p	AT5G61430.1	2	3	0	Yes
ath-miR164a	AT5G07680.1	1.5	2	0	Yes
ath-miR164c-5p	AT5G07680.2	2	3	0	Yes
ath-miR164b-5p	AT5G07680.2	1.5	2	0	Yes
ath-miR164a	AT5G61430.1	1.5	2	0	Yes
ath-miR164a	AT5G07680.2	1.5	2	0	Yes
ath-miR164b-5p	AT5G61430.1	1.5	2	0	Yes
ath-miR172e-3p	AT3G47360.1	4.5	5	0	No
ath-miR172b-3p	AT3G47360.1	4	4	0	No
ath-miR172d-3p	AT3G47360.1	5	5	0	No
ath-miR172a	AT3G47360.1	4	4	0	No
ath-miR172c	AT3G47360.1	5	5	0	No
ath-miR396b-5p	AT2G27050.1	4.5	4	1	Yes
ath-miR396b-5p	AT5G21120.1	4.5	4	0	Yes
ath-miR396a-5p	AT2G27050.1	5	4	1	Yes
ath-miR172c	AT1G50730.1	5	5	0	Yes
ath-miR172d-3p	AT1G50730.1	5	5	0	Yes
ath-miR161.2	AT4G19220.1	5	5	0	Yes
ath-miR781a	AT1G09600.1	4.5	4	1	No
ath-miR781b	AT1G09600.1	4.5	4	1	No
ath-miR2112-5p	AT5G02250.1	3.5	4	0	No
ath-miR472-3p	AT1G12210.1	3.5	2	1	Yes
ath-miR472-3p	AT5G47260.1	4.5	3	1	Yes
ath-miR472-3p	AT5G63020.1	3.5	2	1	Yes
ath-miR397a	AT3G17880.2	5	6	0	Yes
ath-miR397a	AT3G17880.1	5	6	0	Yes
ath-miR396a-3p	AT4G29380.1	4.5	5	0	Yes
ath-miR164b-5p	AT2G44920.2	5	5	1	Yes
ath-miR164b-5p	AT2G44920.1	5	5	1	Yes
ath-miR164a	AT2G44920.1	5	5	1	Yes
ath-miR164a	AT2G44920.2	5	5	1	Yes
ath-miR5658	AT2G01570.1	4	4	0	Yes
ath-miR156f-3p	AT5G62560.1	5	5	0	Yes
ath-miR167d	AT2G48110.1	5	6	0	Yes
ath-miR167a-5p	AT2G48110.1	5	6	0	Yes
ath-miR167b	AT2G48110.1	5	6	0	Yes
ath-miR171b-5p	AT5G36180.1	4.5	5	1	Yes
ath-miR171b-5p	AT1G73300.1	4.5	5	1	Yes
ath-miR171b-5p	AT1G73270.1	4.5	5	1	Yes
ath-miR838	AT4G11490.1	5	5	0	No
ath-miR396b-3p	AT1G68450.1	5	5	1	Yes
ath-miR835-5p	AT2G20580.1	5	4	0	No
ath-miR156a-5p	AT2G21840.1	3	4	0	Yes
ath-miR156e	AT2G21840.1	3	4	0	Yes
ath-miR156g	AT2G21840.1	2.5	3	0	Yes
ath-miR156c-5p	AT2G21840.1	3	4	0	Yes
ath-miR156f-5p	AT2G21840.1	3	4	0	Yes
ath-miR156i	AT2G21840.1	5	6	0	Yes
ath-miR156d-5p	AT2G21840.1	3	4	0	Yes
ath-miR156b-5p	AT2G21840.1	3	4	0	Yes
ath-miR838	AT1G14600.1	5	4	1	No
ath-miR827	AT1G72830.3	5	4	1	Yes
ath-miR827	AT1G72830.2	5	4	1	Yes
ath-miR827	AT1G72830.1	5	4	1	Yes
ath-miR390a-5p	AT3G24660.1	4	4	0	Yes
ath-miR390b-5p	AT3G24660.1	4	4	0	Yes
ath-miR156a-5p	AT1G35210.1	5	6	1	Yes
ath-miR156e	AT1G35210.1	5	6	1	Yes
ath-miR156g	AT1G35210.1	5	6	1	Yes
ath-miR156b-5p	AT1G35210.1	5	6	1	Yes
ath-miR156c-5p	AT1G35210.1	5	6	1	Yes
ath-miR156d-5p	AT1G35210.1	5	6	1	Yes
ath-miR156f-5p	AT1G35210.1	5	6	1	Yes
ath-miR165a-5p	AT1G19630.1	5	6	0	No
ath-miR156b-5p	AT3G15270.1	3	3	0	Yes
ath-miR156f-5p	AT3G15270.1	3	3	0	Yes
ath-miR156d-5p	AT3G15270.1	3	3	0	Yes
ath-miR156i	AT3G15270.1	1	1	0	Yes
ath-miR156g	AT3G15270.1	4	4	0	Yes
ath-miR156a-5p	AT3G15270.1	3	3	0	Yes
ath-miR156e	AT3G15270.1	3	3	0	Yes
ath-miR156c-5p	AT3G15270.1	3	3	0	Yes
ath-miR396a-5p	AT1G52750.1	5	6	0	Yes
ath-miR4245	AT2G39518.1	5	4	0	No
ath-miR159a	AT4G18890.1	5	5	0	No
ath-miR838	AT1G80810.2	5	4	1	No
ath-miR838	AT1G80810.1	5	4	1	No
ath-miR167a-5p	AT1G03365.1	4.5	5	0	Yes
ath-miR167b	AT1G03365.1	4.5	5	0	Yes
ath-miR164b-5p	AT1G77770.2	4	4	0	Yes
ath-miR164c-5p	AT1G77770.2	4.5	5	0	Yes
ath-miR164c-5p	AT1G77770.1	4.5	5	0	Yes
ath-miR164a	AT1G77770.2	4	4	0	Yes
ath-miR164b-5p	AT1G77770.1	4	4	0	Yes
ath-miR164a	AT1G77770.1	4	4	0	Yes
ath-miR396a-5p	AT5G16690.1	5	4	1	No
ath-miR774b-5p	AT5G01560.1	5	5	1	Yes
ath-miR835-5p	AT4G33470.1	3.5	4	0	Yes
ath-miR390a-5p	AT2G02470.2	5	6	0	Yes
ath-miR390a-5p	AT1G14510.1	4.5	5	0	Yes
ath-miR390a-5p	AT2G02470.1	5	6	0	Yes
ath-miR390b-5p	AT2G02470.2	5	6	0	Yes
ath-miR390b-5p	AT2G02470.1	5	6	0	Yes
ath-miR390b-5p	AT1G14510.1	4.5	5	0	Yes
ath-miR157d	AT2G39710.1	4.5	5	2	Yes
ath-miR156h	AT5G02820.1	5	5	0	Yes
ath-miR161.2	AT1G63080.1	5	3	1	Yes
ath-miR158b	AT2G03220.1	4	3	1	Yes
ath-miR158a-3p	AT2G03220.1	4	3	1	Yes
ath-miR408-3p	AT1G47530.1	5	5	0	No
ath-miR394b-5p	AT1G10200.1	5	4	1	No
ath-miR394a	AT1G10200.1	5	4	1	No
ath-miR161.1	AT2G24255.1	4.5	6	1	Yes
ath-miR169h	AT3G56690.1	5	5	0	Yes
ath-miR156b-5p	AT1G30220.1	5	5	1	No
ath-miR156f-5p	AT1G30220.1	5	5	1	No
ath-miR156a-5p	AT1G30220.1	5	5	1	No
ath-miR156c-5p	AT1G30220.1	5	5	1	No
ath-miR156e	AT1G30220.1	5	5	1	No
ath-miR156d-5p	AT1G30220.1	5	5	1	No
ath-miR827	AT3G15980.1	5	4	1	Yes
ath-miR827	AT3G15980.4	5	4	1	Yes
ath-miR827	AT3G15980.2	5	4	1	Yes
ath-miR827	AT3G15980.5	5	4	1	Yes
ath-miR827	AT3G15980.3	5	4	1	Yes
ath-miR396a-5p	AT1G34420.1	4.5	5	0	Yes
ath-miR396b-5p	AT1G34420.1	3.5	4	0	Yes
ath-miR2111b-5p	AT2G18740.1	5	4	0	Yes
ath-miR2111b-5p	AT2G18740.2	5	4	0	Yes
ath-miR2111a-5p	AT2G18740.1	5	4	0	Yes
ath-miR2111a-5p	AT2G18740.2	5	4	0	Yes
ath-miR158a-5p	AT1G64280.1	4.5	6	0	Yes
ath-miR157d	AT5G27970.2	5	3	1	Yes
ath-miR157d	AT5G27970.1	5	3	1	Yes
ath-miR172b-5p	AT1G59900.1	5	5	0	No
ath-miR172b-5p	AT1G24180.1	5	5	0	No
ath-miR172e-5p	AT1G59900.1	5	5	0	No
ath-miR172e-5p	AT1G24180.1	5	5	0	No
ath-miR395d	AT3G22890.1	3.5	3	1	Yes
ath-miR395d	AT4G14680.1	3.5	3	1	Yes
ath-miR395e	AT4G14680.1	3.5	3	1	Yes
ath-miR395a	AT4G14680.1	3.5	3	1	Yes
ath-miR395a	AT3G22890.1	3.5	3	1	Yes
ath-miR395d	AT5G43780.1	1.5	2	0	Yes
ath-miR395e	AT3G22890.1	3.5	3	1	Yes
ath-miR395e	AT5G43780.1	1.5	2	0	Yes
ath-miR395a	AT5G43780.1	1.5	2	0	Yes
ath-miR408-5p	AT3G14120.2	5	5	0	Yes
ath-miR408-5p	AT3G14120.3	5	5	0	Yes
ath-miR408-5p	AT3G14120.1	5	5	0	Yes
ath-miR171c-5p	AT3G12730.1	4.5	5	1	Yes
ath-miR825	AT2G25430.1	3.5	4	0	No
ath-miR859	AT4G09870.1	4	5	0	Yes
ath-miR159b-5p	AT5G55590.1	5	6	0	Yes
ath-miR156h	AT1G13110.1	5	4	0	Yes
ath-miR824-3p	AT1G03560.1	5	4	0	No
ath-miR399a	AT2G19470.1	4.5	4	1	Yes
ath-miR399c-3p	AT2G19470.1	5	4	1	Yes
ath-miR399e	AT5G43320.1	4.5	4	1	No
ath-miR399b	AT2G19470.1	5	4	1	Yes
ath-miR399e	AT2G19470.1	4.5	4	1	Yes
ath-miR824-3p	AT2G04350.1	4	5	0	Yes
ath-miR824-3p	AT2G04350.2	4	5	0	Yes
ath-miR165a-5p	AT4G13080.1	5	6	0	Yes
ath-miR166e-5p	AT4G13080.1	4.5	6	0	Yes
ath-miR396b-5p	AT1G22840.1	5	5	0	Yes
ath-miR172d-5p	AT4G14910.1	5	5	0	Yes
ath-miR172d-5p	AT4G14910.3	5	5	0	Yes
ath-miR172d-5p	AT4G14910.2	5	5	0	Yes
ath-miR838	AT5G44690.1	4.5	4	0	No
ath-miR172d-5p	AT1G08130.1	4	4	1	Yes
ath-miR781a	AT5G41040.2	5	5	2	Yes
ath-miR781b	AT5G41040.1	5	5	2	Yes
ath-miR781b	AT5G41040.2	5	5	2	Yes
ath-miR781a	AT5G41040.1	5	5	2	Yes
ath-miR172b-5p	AT2G35510.1	5	5	1	No
ath-miR172e-5p	AT2G35510.1	5	5	1	No
ath-miR172d-5p	AT3G22220.2	5	6	1	Yes
ath-miR172d-5p	AT3G22220.1	5	6	1	Yes
ath-miR396b-5p	AT3G60400.1	5	5	1	No
ath-miR158a-5p	AT4G36940.1	5	5	0	Yes
ath-miR859	AT3G14030.1	2	3	0	No
ath-miR5658	AT5G26673.1	3	3	0	Yes
ath-miR172b-3p	AT2G39110.1	5	4	0	No
ath-miR172a	AT2G39110.1	5	4	0	No
ath-miR156h	AT1G05960.2	5	5	0	Yes
ath-miR156h	AT1G05960.1	5	5	0	Yes
ath-miR396b-5p	AT2G44220.1	4	3	0	No
ath-miR172b-3p	AT2G01530.1	5	5	1	Yes
ath-miR172e-3p	AT2G01530.1	5	5	1	Yes
ath-miR172a	AT2G01530.1	5	5	1	Yes
ath-miR172a	AT2G01520.1	5	5	1	Yes
ath-miR172b-3p	AT2G01520.1	5	5	1	Yes
ath-miR172e-3p	AT2G01520.1	5	5	1	Yes
ath-miR161.2	AT1G08520.1	5	6	1	Yes
ath-miR165a-5p	AT5G61570.1	5	5	0	No
ath-miR166e-5p	AT5G61570.1	5	5	0	No
ath-miR165a-5p	AT5G61570.2	5	5	0	No
ath-miR166e-5p	AT5G61570.2	5	5	0	No
ath-miR156h	AT1G20920.1	4.5	4	1	Yes
ath-miR156h	AT1G20920.2	4.5	4	1	Yes
ath-miR838	AT2G33360.2	5	4	1	No
ath-miR838	AT2G33360.1	5	4	1	No
ath-miR159b-5p	AT5G60910.1	3.5	4	0	No
ath-miR159b-5p	AT5G60910.2	3.5	4	0	No
ath-miR160a-3p	AT1G08845.1	4.5	5	1	No
ath-miR160a-3p	AT1G08845.2	4.5	5	1	No
ath-miR172e-3p	AT5G65790.1	4	5	0	Yes
ath-miR172c	AT5G65790.1	4	4	0	Yes
ath-miR172e-3p	AT3G49690.1	5	5	0	Yes
ath-miR172a	AT5G65790.1	3.5	4	0	Yes
ath-miR172d-3p	AT5G65790.1	4	4	0	Yes
ath-miR172b-3p	AT5G65790.1	3.5	4	0	Yes
ath-miR172a	AT3G49690.1	5	5	0	Yes
ath-miR172c	AT3G49690.1	4	4	0	Yes
ath-miR172b-3p	AT3G49690.1	5	5	0	Yes
ath-miR172d-3p	AT3G49690.1	4	4	0	Yes
ath-miR162b-3p	AT5G38880.1	5	4	0	No
ath-miR162a-3p	AT5G38880.1	5	4	0	No
ath-miR172d-3p	AT3G19760.1	5	6	0	Yes
ath-miR172e-3p	AT3G19760.1	4.5	6	0	Yes
ath-miR172c	AT3G19760.1	5	6	0	Yes
ath-miR172b-3p	AT3G19760.1	4	5	0	Yes
ath-miR172a	AT3G19760.1	4	5	0	Yes
ath-miR393b-3p	AT1G70860.2	5	4	1	Yes
ath-miR393b-3p	AT1G70860.1	5	4	1	Yes
ath-miR393b-3p	AT1G70840.1	5	4	1	Yes
ath-miR159b-3p	AT1G65540.1	5	5	1	Yes
ath-miR156h	AT1G50640.1	5	4	1	Yes
ath-miR398c-3p	AT4G21540.2	5	4	0	Yes
ath-miR398c-3p	AT4G21540.3	5	4	0	Yes
ath-miR398b-3p	AT4G21540.2	5	4	0	Yes
ath-miR398b-3p	AT4G21540.1	5	4	0	Yes
ath-miR398b-3p	AT4G21540.3	5	4	0	Yes
ath-miR398c-3p	AT4G21540.1	5	4	0	Yes
ath-miR857	AT1G14310.1	5	5	0	No
ath-miR398c-3p	AT3G53590.1	5	5	0	Yes
ath-miR398b-3p	AT3G53590.1	5	5	0	Yes
ath-miR396b-5p	AT3G14110.1	4.5	3	1	No
ath-miR396b-5p	AT3G14110.3	4.5	3	1	No
ath-miR396a-5p	AT3G14110.2	5	3	1	No
ath-miR396b-5p	AT3G14110.2	4.5	3	1	No
ath-miR396a-5p	AT3G14110.3	5	3	1	No
ath-miR396a-5p	AT3G14110.1	5	3	1	No
ath-miR158b	AT1G09040.1	5	4	0	Yes
ath-miR158a-3p	AT1G09040.1	4	3	0	Yes
ath-miR396a-5p	AT3G15480.1	4.5	4	0	Yes
ath-miR400	AT2G26030.1	5	5	0	No
ath-miR400	AT2G26030.3	5	5	0	No
ath-miR472-3p	AT4G27190.1	5	3	1	Yes
ath-miR399c-3p	AT1G78500.1	4	5	0	Yes
ath-miR399a	AT1G78500.1	3	4	0	Yes
ath-miR399f	AT1G78500.1	4	5	0	Yes
ath-miR399d	AT5G36150.1	4.5	6	0	Yes
ath-miR399d	AT1G78500.1	4	5	0	Yes
ath-miR399a	AT5G36150.1	4.5	6	0	Yes
ath-miR399b	AT1G78500.1	4	5	0	Yes
ath-miR399e	AT1G78500.1	4.5	6	0	Yes
ath-miR399f	AT5G36150.1	4	6	0	Yes
ath-miR399e	AT5G36150.1	5	7	0	Yes
ath-miR172b-3p	AT3G02660.1	5	5	0	Yes
ath-miR172a	AT3G02660.1	5	5	0	Yes
ath-miR846-3p	AT2G25980.1	2.5	3	1	Yes
ath-miR846-3p	AT5G49870.1	3.5	3	1	Yes
ath-miR838	AT3G24515.1	4.5	4	0	No
ath-miR396a-5p	AT3G01370.1	5	4	0	No
ath-miR408-3p	AT3G56360.1	5	6	0	Yes
ath-miR160b	AT5G52060.1	4.5	6	1	Yes
ath-miR160a-5p	AT5G52060.1	4.5	6	1	Yes
ath-miR160c-5p	AT5G52060.1	4.5	6	1	Yes
ath-miR847	AT4G08460.3	4	6	0	No
ath-miR847	AT4G08460.2	4	6	0	No
ath-miR847	AT4G08460.1	4	6	0	No
ath-miR838	AT2G37360.1	4.5	4	0	No
ath-miR395b	AT2G28780.1	1.5	2	0	Yes
ath-miR395c	AT2G28780.1	1.5	2	0	Yes
ath-miR395f	AT2G28780.1	1.5	2	0	Yes
ath-miR857	AT5G64250.2	4.5	5	0	No
ath-miR857	AT5G64250.1	4.5	5	0	No
ath-miR398c-3p	AT3G19230.1	4.5	5	1	Yes
ath-miR398b-3p	AT3G19230.1	4.5	5	1	Yes
ath-miR838	AT2G38610.2	5	4	1	No
ath-miR2111a-5p	AT2G23370.1	4.5	5	1	Yes
ath-miR396a-5p	AT5G63890.1	4	4	0	Yes
ath-miR396b-5p	AT5G63890.2	5	5	0	Yes
ath-miR396b-5p	AT5G63890.1	5	5	0	Yes
ath-miR396a-5p	AT5G63890.2	4	4	0	Yes
ath-miR172d-5p	AT5G15020.2	4.5	5	0	Yes
ath-miR172d-5p	AT5G15020.1	4.5	5	0	Yes
ath-miR156d-3p	AT4G39150.2	5	7	0	No
ath-miR859	AT3G20690.1	5	4	0	No
ath-miR156h	AT1G76680.2	4	3	0	Yes
ath-miR156h	AT1G76690.1	4	3	0	Yes
ath-miR156h	AT1G76680.1	4	3	0	Yes
ath-miR158a-5p	AT1G04910.1	5	4	1	Yes
ath-miR169a-5p	AT5G35730.1	5	4	0	Yes
ath-miR857	AT2G02930.1	5	4	1	Yes
ath-miR857	AT4G02520.1	5	4	1	Yes
